date,temperature,humidite,precipitation,rayonnement_solaire,vitesse_vent,direction_vent
2022-10-24 23:00:00,12.93,74.74,0.0,0.0,13.0,30.1
2022-10-25 00:00:00,11.48,74.73,0.0,0.0,6.4,200.6
2022-10-25 01:00:00,9.1,82.69,0.0,0.0,6.2,110.5
2022-10-25 02:00:00,7.42,83.57,0.0,0.0,8.3,226.2
2022-10-25 03:00:00,8.56,82.33,0.0,0.0,3.7,173.6
2022-10-25 04:00:00,5.34,83.65,0.0,0.0,0.7,101.1
2022-10-25 05:00:00,5.6,94.39,0.0,0.0,2.5,323.0
2022-10-25 06:00:00,6.3,88.92,0.0,0.0,10.4,259.6
2022-10-25 07:00:00,3.62,95.0,0.0,213.88,1.3,206.7
2022-10-25 08:00:00,3.98,95.0,0.0,413.18,4.5,74.4
2022-10-25 09:00:00,2.73,95.0,0.0,584.32,8.0,222.0
2022-10-25 10:00:00,3.61,95.0,0.0,715.64,2.5,153.1
2022-10-25 11:00:00,5.11,87.68,0.0,798.2,5.5,35.0
2022-10-25 12:00:00,6.24,93.91,0.0,826.35,2.0,128.9
2022-10-25 13:00:00,7.1,95.0,0.0,798.2,4.5,219.5
2022-10-25 14:00:00,10.96,77.41,0.0,715.64,6.2,114.0
2022-10-25 15:00:00,11.5,79.18,0.0,584.32,6.4,98.7
2022-10-25 16:00:00,12.93,79.71,2.0,413.18,6.7,335.8
2022-10-25 17:00:00,9.73,80.21,0.0,213.88,4.5,215.2
2022-10-25 18:00:00,15.29,71.72,0.0,0.0,4.5,290.5
2022-10-25 19:00:00,13.36,79.24,0.0,0.0,12.9,144.2
2022-10-25 20:00:00,16.03,66.45,0.0,0.0,5.4,178.3
2022-10-25 21:00:00,13.68,65.64,0.0,0.0,5.2,59.7
2022-10-25 22:00:00,14.83,65.63,0.36,0.0,1.5,312.5
2022-10-25 23:00:00,11.67,72.23,0.0,0.0,9.3,9.0
2022-10-26 00:00:00,10.35,84.24,0.0,0.0,3.6,267.5
2022-10-26 01:00:00,9.15,78.26,0.0,0.0,8.7,225.6
2022-10-26 02:00:00,9.08,78.27,0.0,0.0,6.1,205.3
2022-10-26 03:00:00,6.73,95.0,0.0,0.0,8.4,316.6
2022-10-26 04:00:00,7.26,81.52,0.0,0.0,5.4,51.2
2022-10-26 05:00:00,5.13,87.3,1.91,0.0,8.0,169.0
2022-10-26 06:00:00,3.69,95.0,0.0,0.0,3.0,263.0
2022-10-26 07:00:00,5.44,95.0,0.0,211.34,7.0,118.3
2022-10-26 08:00:00,2.87,87.06,0.0,408.27,4.2,139.6
2022-10-26 09:00:00,3.59,94.19,0.0,577.38,13.8,141.5
2022-10-26 10:00:00,5.05,86.34,0.0,707.14,5.8,181.9
2022-10-26 11:00:00,5.75,85.62,0.0,788.72,3.4,142.9
2022-10-26 12:00:00,4.22,77.71,1.25,816.54,6.6,131.4
2022-10-26 13:00:00,6.91,81.71,0.0,788.72,5.1,33.6
2022-10-26 14:00:00,9.66,85.37,0.0,707.14,4.0,89.4
2022-10-26 15:00:00,10.79,83.65,0.0,577.38,4.2,250.0
2022-10-26 16:00:00,12.22,74.6,0.06,408.27,6.2,357.7
2022-10-26 17:00:00,11.86,77.88,0.0,211.34,1.9,321.9
2022-10-26 18:00:00,13.2,73.03,0.0,0.0,4.9,31.4
2022-10-26 19:00:00,13.24,66.95,0.0,0.0,4.6,252.8
2022-10-26 20:00:00,14.03,73.35,0.0,0.0,6.6,137.4
2022-10-26 21:00:00,14.15,73.32,0.0,0.0,7.5,334.9
2022-10-26 22:00:00,14.13,69.41,0.0,0.0,4.1,269.3
2022-10-26 23:00:00,12.05,77.41,0.0,0.0,6.8,134.2
2022-10-27 00:00:00,10.07,74.73,0.0,0.0,9.0,281.7
2022-10-27 01:00:00,10.67,74.3,0.0,0.0,2.6,225.3
2022-10-27 02:00:00,8.42,80.02,0.0,0.0,3.4,327.2
2022-10-27 03:00:00,6.07,86.35,0.0,0.0,6.7,142.3
2022-10-27 04:00:00,7.15,89.92,0.0,0.0,5.0,184.3
2022-10-27 05:00:00,3.48,89.22,0.0,0.0,6.3,306.1
2022-10-27 06:00:00,4.14,88.21,0.0,0.0,3.9,71.3
2022-10-27 07:00:00,5.48,90.2,0.0,208.73,7.4,41.2
2022-10-27 08:00:00,4.14,83.47,0.0,403.24,5.5,297.7
2022-10-27 09:00:00,4.27,95.0,0.0,570.27,6.5,41.9
2022-10-27 10:00:00,3.39,95.0,0.0,698.43,0.5,192.7
2022-10-27 11:00:00,6.58,87.76,0.0,779.0,6.1,109.0
2022-10-27 12:00:00,7.08,80.99,0.0,806.48,1.6,248.2
2022-10-27 13:00:00,6.57,92.28,0.0,779.0,5.3,322.9
2022-10-27 14:00:00,9.78,79.56,0.0,698.43,7.3,15.3
2022-10-27 15:00:00,8.75,88.69,0.0,570.27,1.7,315.7
2022-10-27 16:00:00,10.71,74.37,0.0,403.24,4.2,151.7
2022-10-27 17:00:00,12.1,70.89,0.0,208.73,4.7,72.6
2022-10-27 18:00:00,13.79,74.19,0.0,0.0,5.4,332.4
2022-10-27 19:00:00,13.23,75.59,0.0,0.0,2.1,237.9
2022-10-27 20:00:00,14.2,68.38,0.0,0.0,2.9,155.4
2022-10-27 21:00:00,14.42,63.62,0.0,0.0,2.0,251.0
2022-10-27 22:00:00,12.39,69.9,0.0,0.0,5.3,288.1
2022-10-27 23:00:00,10.39,75.36,0.0,0.0,1.0,111.2
2022-10-28 00:00:00,12.08,78.58,0.0,0.0,2.5,249.2
2022-10-28 01:00:00,9.04,80.09,0.0,0.0,3.0,169.5
2022-10-28 02:00:00,9.17,84.99,0.0,0.0,7.4,317.9
2022-10-28 03:00:00,7.66,85.32,1.73,0.0,8.0,22.1
2022-10-28 04:00:00,7.34,82.88,0.0,0.0,2.6,34.7
2022-10-28 05:00:00,5.6,92.59,0.0,0.0,3.7,321.4
2022-10-28 06:00:00,5.23,90.44,0.0,0.0,2.7,128.6
2022-10-28 07:00:00,2.61,91.35,0.0,206.07,8.0,100.6
2022-10-28 08:00:00,3.2,93.15,0.0,398.09,3.7,202.3
2022-10-28 09:00:00,2.61,90.91,0.0,562.99,4.6,254.6
2022-10-28 10:00:00,3.06,93.29,0.0,689.51,2.6,38.1
2022-10-28 11:00:00,6.57,82.6,0.0,769.05,6.6,330.9
2022-10-28 12:00:00,4.66,95.0,0.0,796.18,5.1,183.6
2022-10-28 13:00:00,7.77,72.16,0.0,769.05,3.9,282.7
2022-10-28 14:00:00,8.95,84.06,0.0,689.51,4.1,253.2
2022-10-28 15:00:00,11.81,82.88,0.0,562.99,2.3,247.5
2022-10-28 16:00:00,10.72,77.16,0.0,398.09,8.4,110.4
2022-10-28 17:00:00,12.9,66.54,0.0,206.07,6.4,292.9
2022-10-28 18:00:00,13.96,71.32,0.0,0.0,3.5,225.0
2022-10-28 19:00:00,14.14,77.27,0.0,0.0,7.5,317.9
2022-10-28 20:00:00,13.51,66.68,0.0,0.0,8.5,70.3
2022-10-28 21:00:00,13.37,68.3,0.0,0.0,11.0,39.3
2022-10-28 22:00:00,13.63,77.41,0.0,0.0,1.8,171.1
2022-10-28 23:00:00,11.05,83.59,0.0,0.0,5.6,160.7
2022-10-29 00:00:00,10.66,83.03,0.0,0.0,7.3,126.4
2022-10-29 01:00:00,11.25,70.38,0.0,0.0,3.1,219.0
2022-10-29 02:00:00,8.15,80.26,0.0,0.0,6.2,262.9
2022-10-29 03:00:00,8.18,91.56,0.0,0.0,4.8,283.6
2022-10-29 04:00:00,6.51,93.92,0.0,0.0,10.2,280.2
2022-10-29 05:00:00,6.61,88.53,0.0,0.0,8.0,10.2
2022-10-29 06:00:00,4.15,94.0,0.0,0.0,7.8,206.3
2022-10-29 07:00:00,3.13,95.0,0.0,203.34,9.7,169.3
2022-10-29 08:00:00,3.66,92.8,0.0,392.82,11.6,125.0
2022-10-29 09:00:00,5.41,87.84,0.0,555.54,6.8,69.6
2022-10-29 10:00:00,5.0,92.5,0.0,680.39,3.9,187.2
2022-10-29 11:00:00,4.78,95.0,0.0,758.88,5.4,209.9
2022-10-29 12:00:00,6.62,87.1,0.0,785.65,1.6,141.7
2022-10-29 13:00:00,6.83,80.69,0.0,758.88,3.5,326.5
2022-10-29 14:00:00,8.74,82.82,3.79,680.39,11.6,117.5
2022-10-29 15:00:00,7.87,80.83,0.0,555.54,2.0,45.0
2022-10-29 16:00:00,11.07,74.18,0.0,392.82,2.3,3.8
2022-10-29 17:00:00,13.37,66.56,0.0,203.34,7.8,330.0
2022-10-29 18:00:00,13.48,67.93,0.0,0.0,3.9,48.8
2022-10-29 19:00:00,14.86,69.69,0.0,0.0,4.0,162.5
2022-10-29 20:00:00,12.76,66.29,0.0,0.0,7.4,44.2
2022-10-29 21:00:00,13.42,82.46,0.0,0.0,5.5,85.4
2022-10-29 22:00:00,12.85,73.0,0.0,0.0,4.0,170.0
2022-10-29 23:00:00,11.8,62.55,0.0,0.0,2.3,150.7
2022-10-30 00:00:00,9.85,77.09,0.0,0.0,4.9,101.8
2022-10-30 01:00:00,9.68,75.86,0.0,0.0,3.5,104.6
2022-10-30 02:00:00,8.66,78.33,0.0,0.0,5.0,12.6
2022-10-30 03:00:00,9.01,79.08,0.0,0.0,7.6,42.3
2022-10-30 04:00:00,6.7,84.81,0.0,0.0,2.5,275.1
2022-10-30 05:00:00,2.97,92.97,0.0,0.0,5.5,12.9
2022-10-30 06:00:00,3.54,89.97,0.0,0.0,3.9,7.9
2022-10-30 07:00:00,3.15,90.82,0.0,200.55,7.0,2.4
2022-10-30 08:00:00,4.01,84.9,0.0,387.44,4.2,106.2
2022-10-30 09:00:00,5.32,95.0,0.0,547.93,4.3,247.2
2022-10-30 10:00:00,4.03,86.14,0.0,671.07,5.5,132.3
2022-10-30 11:00:00,5.32,90.15,0.0,748.48,8.6,266.0
2022-10-30 12:00:00,6.37,81.13,0.0,774.88,0.8,234.7
2022-10-30 13:00:00,6.94,90.92,0.0,748.48,12.3,203.2
2022-10-30 14:00:00,8.33,82.97,0.0,671.07,9.2,253.7
2022-10-30 15:00:00,9.88,84.91,0.0,547.93,1.7,213.5
2022-10-30 16:00:00,9.72,70.96,0.0,387.44,4.0,18.9
2022-10-30 17:00:00,14.07,66.54,0.0,200.55,9.1,133.2
2022-10-30 18:00:00,13.63,69.66,0.0,0.0,2.8,269.8
2022-10-30 19:00:00,13.81,68.74,0.0,0.0,6.6,207.2
2022-10-30 20:00:00,13.92,67.67,1.13,0.0,3.8,202.4
2022-10-30 21:00:00,13.8,68.43,0.0,0.0,1.9,52.8
2022-10-30 22:00:00,14.18,69.16,0.0,0.0,7.4,241.2
2022-10-30 23:00:00,12.22,79.23,0.0,0.0,2.6,178.8
2022-10-31 00:00:00,9.84,73.87,0.0,0.0,7.7,129.0
2022-10-31 01:00:00,9.43,85.28,0.0,0.0,11.8,347.7
2022-10-31 02:00:00,9.73,80.96,0.0,0.0,5.9,303.3
2022-10-31 03:00:00,5.74,83.83,0.0,0.0,2.5,337.1
2022-10-31 04:00:00,5.78,91.53,0.0,0.0,3.4,97.0
2022-10-31 05:00:00,3.53,95.0,0.0,0.0,1.5,320.8
2022-10-31 06:00:00,3.18,95.0,0.0,0.0,3.3,14.7
2022-10-31 07:00:00,4.72,88.6,0.0,197.71,4.9,189.2
2022-10-31 08:00:00,4.11,94.77,0.0,381.94,3.2,257.1
2022-10-31 09:00:00,3.39,94.92,0.0,540.15,2.8,334.7
2022-10-31 10:00:00,5.01,88.11,0.0,661.55,2.3,310.5
2022-10-31 11:00:00,5.69,90.53,0.0,737.86,4.4,242.9
2022-10-31 12:00:00,3.76,87.99,0.0,763.89,4.8,51.7
2022-10-31 13:00:00,6.61,90.83,0.0,737.86,3.3,177.1
2022-10-31 14:00:00,9.55,85.45,0.0,661.55,2.6,127.2
2022-10-31 15:00:00,11.17,66.54,0.0,540.15,8.6,336.2
2022-10-31 16:00:00,12.32,67.23,0.0,381.94,7.4,312.0
2022-10-31 17:00:00,12.48,75.73,0.0,197.71,4.8,18.6
2022-10-31 18:00:00,13.1,73.47,0.0,0.0,6.4,187.7
2022-10-31 19:00:00,13.51,80.3,0.0,0.0,4.5,27.8
2022-10-31 20:00:00,15.36,71.65,0.0,0.0,3.2,83.2
2022-10-31 21:00:00,12.5,75.79,0.0,0.0,4.0,71.8
2022-10-31 22:00:00,12.58,72.55,0.0,0.0,4.9,324.2
2022-10-31 23:00:00,11.11,83.07,0.0,0.0,3.1,189.1
2022-11-01 00:00:00,9.83,80.64,0.0,0.0,2.9,328.1
2022-11-01 01:00:00,9.07,84.61,0.0,0.0,4.1,214.3
2022-11-01 02:00:00,9.9,88.35,0.0,0.0,6.6,183.2
2022-11-01 03:00:00,8.51,77.7,0.0,0.0,3.4,97.5
2022-11-01 04:00:00,5.35,88.48,0.0,0.0,3.4,185.3
2022-11-01 05:00:00,4.21,90.16,0.0,0.0,4.3,234.6
2022-11-01 06:00:00,4.88,91.16,0.0,0.0,0.4,48.3
2022-11-01 07:00:00,2.88,95.0,0.0,194.8,7.8,232.0
2022-11-01 08:00:00,2.92,94.26,0.0,376.33,3.1,157.6
2022-11-01 09:00:00,4.35,88.58,0.0,532.22,3.4,177.7
2022-11-01 10:00:00,5.29,87.36,0.0,651.83,1.4,266.7
2022-11-01 11:00:00,5.67,88.79,0.0,727.02,4.9,169.0
2022-11-01 12:00:00,6.54,83.61,0.0,752.67,2.9,78.1
2022-11-01 13:00:00,7.6,80.08,0.0,727.02,0.7,323.8
2022-11-01 14:00:00,7.85,75.33,0.0,651.83,6.4,57.6
2022-11-01 15:00:00,10.33,87.38,0.0,532.22,11.0,184.4
2022-11-01 16:00:00,11.07,88.73,0.0,376.33,4.9,170.6
2022-11-01 17:00:00,11.01,86.14,0.0,194.8,5.6,248.3
2022-11-01 18:00:00,14.66,75.42,0.0,0.0,8.4,144.0
2022-11-01 19:00:00,11.88,74.94,0.0,0.0,4.6,38.8
2022-11-01 20:00:00,14.24,70.08,0.0,0.0,6.4,174.1
2022-11-01 21:00:00,12.43,76.6,0.0,0.0,10.5,339.0
2022-11-01 22:00:00,12.36,67.13,0.0,0.0,5.5,112.9
2022-11-01 23:00:00,13.91,66.9,0.0,0.0,7.0,107.7
2022-11-02 00:00:00,10.29,75.52,0.0,0.0,5.3,80.0
2022-11-02 01:00:00,10.17,78.3,0.0,0.0,2.1,62.1
2022-11-02 02:00:00,8.01,81.73,0.0,0.0,12.5,319.6
2022-11-02 03:00:00,8.61,79.0,0.0,0.0,5.7,273.5
2022-11-02 04:00:00,6.44,92.38,0.0,0.0,1.2,356.0
2022-11-02 05:00:00,3.95,95.0,0.0,0.0,7.0,30.4
2022-11-02 06:00:00,3.17,95.0,0.0,0.0,3.2,225.1
2022-11-02 07:00:00,3.73,87.59,0.0,191.84,2.0,182.5
2022-11-02 08:00:00,4.25,95.0,0.0,370.61,5.4,116.1
2022-11-02 09:00:00,3.77,95.0,0.0,524.12,8.3,111.9
2022-11-02 10:00:00,4.1,95.0,0.0,641.92,4.9,95.2
2022-11-02 11:00:00,3.93,95.0,0.0,715.97,7.1,57.4
2022-11-02 12:00:00,4.85,86.17,0.0,741.22,7.9,267.1
2022-11-02 13:00:00,6.62,78.56,0.0,715.97,1.3,138.3
2022-11-02 14:00:00,7.78,84.29,0.0,641.92,5.4,288.0
2022-11-02 15:00:00,9.51,84.04,0.0,524.12,8.4,259.5
2022-11-02 16:00:00,10.06,68.61,0.0,370.61,4.2,141.0
2022-11-02 17:00:00,12.67,72.3,0.0,191.84,4.1,333.6
2022-11-02 18:00:00,11.33,84.39,0.0,0.0,1.7,50.7
2022-11-02 19:00:00,12.19,83.3,0.0,0.0,6.6,327.9
2022-11-02 20:00:00,12.38,71.69,0.0,0.0,2.8,191.8
2022-11-02 21:00:00,13.98,60.99,0.0,0.0,9.3,261.4
2022-11-02 22:00:00,11.72,67.88,0.0,0.0,2.4,16.3
2022-11-02 23:00:00,12.72,60.53,0.0,0.0,3.9,284.1
2022-11-03 00:00:00,11.02,78.88,0.0,0.0,1.7,282.6
2022-11-03 01:00:00,7.93,81.76,0.0,0.0,4.9,339.6
2022-11-03 02:00:00,8.84,82.3,0.0,0.0,5.1,211.3
2022-11-03 03:00:00,6.7,79.76,0.0,0.0,6.1,130.5
2022-11-03 04:00:00,3.92,90.2,0.0,0.0,3.4,148.5
2022-11-03 05:00:00,2.68,88.65,0.0,0.0,8.0,332.6
2022-11-03 06:00:00,4.13,94.2,0.0,0.0,5.5,266.3
2022-11-03 07:00:00,4.09,89.34,0.0,188.82,0.6,341.1
2022-11-03 08:00:00,1.87,95.0,0.0,364.78,7.8,332.9
2022-11-03 09:00:00,2.42,95.0,0.0,515.88,2.1,74.7
2022-11-03 10:00:00,4.18,87.22,0.0,631.82,4.0,37.6
2022-11-03 11:00:00,4.15,89.3,0.0,704.7,7.3,328.7
2022-11-03 12:00:00,4.99,93.03,0.0,729.56,5.4,235.1
2022-11-03 13:00:00,7.07,87.53,0.0,704.7,0.7,158.7
2022-11-03 14:00:00,8.15,77.81,0.0,631.82,8.7,134.8
2022-11-03 15:00:00,9.7,91.11,0.0,515.88,2.9,144.6
2022-11-03 16:00:00,10.1,87.19,0.0,364.78,1.0,106.5
2022-11-03 17:00:00,10.55,80.87,0.0,188.82,8.9,180.8
2022-11-03 18:00:00,13.57,72.07,0.0,0.0,7.2,50.3
2022-11-03 19:00:00,13.7,74.99,0.0,0.0,9.9,356.9
2022-11-03 20:00:00,11.92,73.22,0.0,0.0,1.1,216.9
2022-11-03 21:00:00,12.89,74.94,0.0,0.0,7.7,110.0
2022-11-03 22:00:00,12.75,79.96,0.0,0.0,2.1,299.2
2022-11-03 23:00:00,11.22,79.37,0.0,0.0,4.1,64.2
2022-11-04 00:00:00,8.18,74.22,0.0,0.0,2.7,253.1
2022-11-04 01:00:00,8.23,87.31,0.0,0.0,5.9,285.0
2022-11-04 02:00:00,6.96,79.12,0.0,0.0,0.7,94.7
2022-11-04 03:00:00,6.14,78.11,0.0,0.0,2.6,91.1
2022-11-04 04:00:00,5.53,94.2,0.0,0.0,4.5,19.9
2022-11-04 05:00:00,3.4,86.94,0.0,0.0,4.4,48.5
2022-11-04 06:00:00,2.49,95.0,0.0,0.0,4.7,106.1
2022-11-04 07:00:00,2.07,83.62,0.0,185.75,4.0,333.1
2022-11-04 08:00:00,3.55,89.08,0.0,358.84,4.4,25.0
2022-11-04 09:00:00,4.08,95.0,0.0,507.47,1.1,195.1
2022-11-04 10:00:00,1.84,93.97,0.0,621.53,2.3,17.4
2022-11-04 11:00:00,5.44,93.43,0.0,693.22,7.3,11.8
2022-11-04 12:00:00,5.64,82.14,0.0,717.68,2.0,175.2
2022-11-04 13:00:00,6.36,89.93,0.0,693.22,1.9,340.0
2022-11-04 14:00:00,9.13,80.23,0.0,621.53,5.9,111.4
2022-11-04 15:00:00,9.11,80.42,0.0,507.47,11.7,188.7
2022-11-04 16:00:00,9.5,84.35,0.0,358.84,3.7,105.8
2022-11-04 17:00:00,12.1,73.34,0.0,185.75,7.7,339.5
2022-11-04 18:00:00,10.86,78.41,5.42,0.0,9.5,237.3
2022-11-04 19:00:00,12.51,70.22,0.0,0.0,2.7,260.5
2022-11-04 20:00:00,13.71,71.09,0.0,0.0,2.8,281.6
2022-11-04 21:00:00,13.26,67.35,0.0,0.0,6.3,338.7
2022-11-04 22:00:00,11.62,76.8,0.0,0.0,6.0,214.7
2022-11-04 23:00:00,13.57,71.11,0.0,0.0,5.7,326.8
2022-11-05 00:00:00,9.79,78.01,0.0,0.0,5.3,5.2
2022-11-05 01:00:00,8.91,84.79,0.0,0.0,2.7,71.2
2022-11-05 02:00:00,6.75,93.97,0.0,0.0,7.1,210.1
2022-11-05 03:00:00,4.63,91.18,0.0,0.0,10.6,137.7
2022-11-05 04:00:00,6.94,89.56,0.0,0.0,6.3,328.3
2022-11-05 05:00:00,5.4,83.37,0.0,0.0,1.1,55.9
2022-11-05 06:00:00,3.95,90.48,0.0,0.0,4.8,144.9
2022-11-05 07:00:00,2.21,95.0,0.0,182.62,9.1,124.8
2022-11-05 08:00:00,3.45,95.0,0.0,352.79,5.7,148.3
2022-11-05 09:00:00,3.46,86.45,0.0,498.92,5.3,251.0
2022-11-05 10:00:00,6.02,93.37,0.0,611.05,7.4,28.1
2022-11-05 11:00:00,2.97,94.54,0.0,681.54,3.7,77.7
2022-11-05 12:00:00,5.63,78.67,0.0,705.58,9.5,353.6
2022-11-05 13:00:00,5.11,88.72,0.0,681.54,4.2,176.8
2022-11-05 14:00:00,5.38,91.8,0.0,611.05,4.4,26.6
2022-11-05 15:00:00,7.4,80.75,0.0,498.92,6.0,141.5
2022-11-05 16:00:00,10.06,78.13,0.0,352.79,5.1,236.7
2022-11-05 17:00:00,12.07,83.88,0.0,182.62,8.2,235.1
2022-11-05 18:00:00,11.12,83.59,0.0,0.0,8.1,66.3
2022-11-05 19:00:00,12.76,78.3,0.0,0.0,3.9,286.5
2022-11-05 20:00:00,12.72,76.65,0.0,0.0,4.6,293.3
2022-11-05 21:00:00,10.46,72.99,0.0,0.0,7.4,332.0
2022-11-05 22:00:00,12.91,68.98,0.0,0.0,5.0,87.2
2022-11-05 23:00:00,12.15,77.97,0.0,0.0,3.7,307.9
2022-11-06 00:00:00,11.0,82.77,0.0,0.0,5.9,91.3
2022-11-06 01:00:00,10.21,80.19,0.0,0.0,11.7,95.5
2022-11-06 02:00:00,9.66,83.95,0.0,0.0,7.5,201.9
2022-11-06 03:00:00,6.85,82.96,0.0,0.0,5.0,30.7
2022-11-06 04:00:00,4.78,85.08,0.0,0.0,2.0,154.4
2022-11-06 05:00:00,5.07,90.15,0.0,0.0,4.1,292.3
2022-11-06 06:00:00,2.74,92.12,0.0,0.0,5.7,99.7
2022-11-06 07:00:00,2.32,95.0,0.0,179.43,4.3,30.2
2022-11-06 08:00:00,0.21,95.0,0.0,346.64,0.4,251.0
2022-11-06 09:00:00,3.78,94.99,0.0,490.22,7.8,196.7
2022-11-06 10:00:00,3.66,92.24,0.0,600.4,3.9,71.0
2022-11-06 11:00:00,4.79,91.64,0.0,669.66,2.7,180.7
2022-11-06 12:00:00,5.81,92.79,0.0,693.28,9.9,263.4
2022-11-06 13:00:00,5.82,88.52,0.0,669.66,4.9,98.9
2022-11-06 14:00:00,6.75,86.46,0.0,600.4,6.0,312.2
2022-11-06 15:00:00,7.98,92.26,0.0,490.22,4.3,315.2
2022-11-06 16:00:00,9.73,82.68,0.0,346.64,4.4,69.8
2022-11-06 17:00:00,11.23,84.86,0.81,179.43,3.3,170.4
2022-11-06 18:00:00,12.65,77.14,0.0,0.0,4.4,84.0
2022-11-06 19:00:00,12.01,77.85,0.0,0.0,12.0,333.8
2022-11-06 20:00:00,13.11,73.26,0.0,0.0,7.6,22.1
2022-11-06 21:00:00,14.04,74.28,0.0,0.0,4.3,253.9
2022-11-06 22:00:00,10.02,81.88,0.0,0.0,10.5,246.3
2022-11-06 23:00:00,10.6,68.12,0.0,0.0,7.3,126.3
2022-11-07 00:00:00,11.49,79.65,0.0,0.0,4.8,89.0
2022-11-07 01:00:00,8.53,86.85,0.0,0.0,8.8,160.6
2022-11-07 02:00:00,8.59,87.55,0.0,0.0,11.3,145.2
2022-11-07 03:00:00,6.01,82.51,0.0,0.0,2.1,21.0
2022-11-07 04:00:00,4.24,95.0,0.0,0.0,1.8,115.1
2022-11-07 05:00:00,4.06,88.39,0.0,0.0,4.7,91.5
2022-11-07 06:00:00,2.3,95.0,0.0,0.0,4.5,75.3
2022-11-07 07:00:00,1.49,92.62,0.0,176.2,3.5,60.3
2022-11-07 08:00:00,2.65,88.87,0.0,340.39,8.3,348.8
2022-11-07 09:00:00,5.28,95.0,0.0,481.38,6.0,359.5
2022-11-07 10:00:00,3.61,95.0,0.0,589.57,3.8,290.1
2022-11-07 11:00:00,2.75,95.0,0.0,657.58,4.5,249.7
2022-11-07 12:00:00,4.95,92.2,0.0,680.77,6.2,300.4
2022-11-07 13:00:00,4.44,89.89,0.0,657.58,6.5,205.2
2022-11-07 14:00:00,4.64,95.0,0.0,589.57,2.5,99.7
2022-11-07 15:00:00,10.23,77.05,0.0,481.38,5.8,180.6
2022-11-07 16:00:00,9.47,91.36,0.0,340.39,5.0,322.6
2022-11-07 17:00:00,11.24,77.57,0.0,176.2,8.9,195.1
2022-11-07 18:00:00,12.74,69.47,0.0,0.0,8.7,222.5
2022-11-07 19:00:00,11.85,72.03,0.0,0.0,7.8,352.7
2022-11-07 20:00:00,13.7,74.13,0.0,0.0,4.3,69.1
2022-11-07 21:00:00,10.48,80.28,0.0,0.0,1.1,208.2
2022-11-07 22:00:00,11.65,75.41,0.0,0.0,4.4,95.8
2022-11-07 23:00:00,12.02,72.72,0.0,0.0,5.3,100.6
2022-11-08 00:00:00,10.0,80.64,0.0,0.0,7.4,335.8
2022-11-08 01:00:00,10.39,77.5,0.0,0.0,1.2,38.0
2022-11-08 02:00:00,5.4,95.0,0.0,0.0,3.3,287.6
2022-11-08 03:00:00,3.44,95.0,0.0,0.0,2.6,143.0
2022-11-08 04:00:00,6.0,86.46,0.0,0.0,8.5,298.4
2022-11-08 05:00:00,3.37,95.0,0.0,0.0,7.8,18.3
2022-11-08 06:00:00,2.36,95.0,0.0,0.0,2.4,346.1
2022-11-08 07:00:00,4.66,85.01,0.0,172.91,6.7,100.6
2022-11-08 08:00:00,3.91,92.35,0.0,334.03,5.1,243.1
2022-11-08 09:00:00,1.52,95.0,0.0,472.39,5.3,136.7
2022-11-08 10:00:00,2.98,92.55,0.0,578.56,10.0,290.7
2022-11-08 11:00:00,2.31,94.19,0.0,645.3,4.4,260.6
2022-11-08 12:00:00,4.91,84.9,0.0,668.06,1.9,32.7
2022-11-08 13:00:00,7.89,79.56,0.0,645.3,3.7,45.7
2022-11-08 14:00:00,9.24,89.43,0.0,578.56,3.5,172.3
2022-11-08 15:00:00,8.98,73.93,0.0,472.39,1.3,304.2
2022-11-08 16:00:00,8.86,81.9,0.0,334.03,8.3,201.5
2022-11-08 17:00:00,12.2,75.96,0.0,172.91,2.0,27.2
2022-11-08 18:00:00,11.86,71.08,0.0,0.0,3.7,226.4
2022-11-08 19:00:00,10.56,78.74,0.0,0.0,1.6,167.9
2022-11-08 20:00:00,13.41,76.17,0.0,0.0,4.5,148.4
2022-11-08 21:00:00,12.78,77.04,0.0,0.0,1.2,238.1
2022-11-08 22:00:00,12.6,69.7,0.0,0.0,6.9,253.9
2022-11-08 23:00:00,10.48,74.54,0.0,0.0,4.4,342.8
2022-11-09 00:00:00,10.44,75.81,0.0,0.0,2.5,343.8
2022-11-09 01:00:00,9.21,81.34,0.0,0.0,4.5,11.4
2022-11-09 02:00:00,6.71,78.46,0.0,0.0,2.0,203.4
2022-11-09 03:00:00,6.02,87.14,0.0,0.0,4.2,65.4
2022-11-09 04:00:00,6.23,87.43,0.0,0.0,6.3,301.5
2022-11-09 05:00:00,3.52,92.07,0.0,0.0,9.4,207.7
2022-11-09 06:00:00,4.22,95.0,0.0,0.0,2.8,277.0
2022-11-09 07:00:00,3.29,86.18,0.0,169.57,3.9,153.1
2022-11-09 08:00:00,2.45,91.39,0.0,327.58,7.3,248.9
2022-11-09 09:00:00,2.6,93.09,0.0,463.27,3.3,101.5
2022-11-09 10:00:00,3.2,95.0,0.0,567.38,3.2,199.4
2022-11-09 11:00:00,3.06,93.83,0.0,632.83,9.3,70.1
2022-11-09 12:00:00,4.94,89.7,0.0,655.16,7.0,334.0
2022-11-09 13:00:00,4.73,91.28,0.0,632.83,1.8,177.2
2022-11-09 14:00:00,6.3,88.19,0.0,567.38,5.6,161.9
2022-11-09 15:00:00,8.18,82.66,0.0,463.27,4.1,18.7
